Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
12051881,"Ba ơi, mình đi đâu?",Jean-Louis Fournier,"Fournier, Jean-Louis",Phùng Hồng Minh,"=""6049723699""","=""9786049723698""",4,3.93,NXB Hội nhà văn & Nhã Nam,Paperback,180,2019,2008,,2015/06/25,,,read,"Mình thường hay nghe đến những câu chuyện về những người cha, mẹ có một người con chưa trọn vẹn. Những tình yêu tha thiết, những nỗ lực vượt qua nhưng đây mới là một góc nhìn chân thật nhất, cay đắng nhất. Vẫn là tình yêu tha thiết cha dành cho con đó, tình cảm đó phải đủ kiên nhẫn để kìm hãm bản thân đừng nổ tung trước những bất lực, những kết quả không như mong đợi.<br/>Phải nói rằng mình cảm thấy sợ, có thể mình chưa đủ trưởng thành để thấu hiểu nỗi lòng cha mẹ, mình không chắc bản thân có thể làm được gì nếu đặt mình trong hoàn cảnh người cha có đứa con như thế. Đối mặt với hoàn cảnh đó quả thực không dễ dàng, không chỉ đơn giản là tự nhủ “Cố lên”. Có lẽ, chỉ cần một phút giây hạnh phúc nhất khi lần đầu gặp con, một thời khắc đó đủ để giữ tinh thần kiên cường đi hết đời bên con.<br/>",,,1,0
17931622,Quốc gia khởi nghiệp: Câu chuyện về nền kinh tế thần kỳ của Israel,Dan Senor,"Senor, Dan","Saul Singer, Trí Vương","=""""","=""""",4,4.11,Alphabooks & NXB Thế Giới,Paperback,403,2013,2009,2015/10/03,2015/09/27,,,read,"Nếu có một cơ hội, nếu được lựa chọn, mình nhất định sẽ đến Israel.",,,1,0
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,"=""""","=""""",0,4.25,William Morrow Paperbacks,Mass Market Paperback,491,2006,1990,,2019/08/14,to-read,to-read (#66),to-read,,,,0,0
22260430,Calder / Prouve,Annie Cohen-Solal,"Cohen-Solal, Annie","Jean Nouvel, Jean-Paul Sartre, Galerie Patrick Seguin","=""0847844145""","=""9780847844142""",0,0.0,Gagosian / Rizzoli,Hardcover,188,2014,2014,,2019/07/29,jiri,jiri (#1),read,,,,0,0
26594247,Đôi lứa xứng đôi (Việt Nam danh tác),Nam Cao,"Cao, Nam",,"=""""","=""""",4,4.32,NXB Hội nhà văn & Nhã Nam,Paperback,203,2015,1941,2017/01/08,2017/01/03,,,read,Đọc cả cuốn  mới phát hiện ra trước mình bỏ lỡ một vài đoạn.<br/>Có một số chỗ không hiểu :(<br/><br/><br/>Thêm động lực để đọc hết bộ Việt Nam Danh Tác ,,,1,0
32284075,Đại dương cuối đường làng,Neil Gaiman,"Gaiman, Neil",Thiên Nga,"=""604596649X""","=""9786045966495""",3,4.01,"Nhã Nam, NXB Lao động ",Paperback,241,2016,2013,2018/09/26,2017/11/13,,,read,gây thất vọng cho mình vì hai cuốn trước rất hay ( Bụi sao và Câu chuyện nghĩa địa).,,,1,0
39904981,Hai Kinh Thành,Charles Dickens,"Dickens, Charles",Đăng Thư,"=""""","=""""",0,3.88,NXB Hội Nhà Văn,Hardcover,456,2018,1859,,2018/08/25,to-read,to-read (#65),to-read,,,,0,0
39974909,Trở Về Nơi Hoang Dã,Trang Nguyễn,"Nguyễn, Trang",,"=""""","=""""",5,4.47,Nhã Nam,Paperback,384,2018,,2018/08/25,2018/08/21,,,read,"Điều ngưỡng mộ nhất ở Trang là bạn biết mình đam mê gì ngay từ khi còn nhỏ và dám theo đuổi nó. Chắc chắn Trang đã phải đối mặt với những ngăn cản, những lời chỉ trích vì sự đam mê viển vông, vì đa phần chúng ta sống chậm so với nền văn minh của nhân loại. <br/>Gần đây mình ít đọc sách của tác giả Việt, đây là một món quà bất ngờ và nội dung sách cũng hết sức bất ngờ. Cách hành văn của đậm chất khoa học Châu Âu và những câu tả cảnh cũng rất đẹp nữa. <br/>Cảm ơn Trang vì những gì bạn đã làm được.",,,1,0
36142768,Và Rồi Núi Vọng,Khaled Hosseini,"Hosseini, Khaled",Tất An,"=""""","=""""",4,4.08,"NXB Hội nhà văn, Nhã Nam",Paperback,512,2017,2012,2018/08/13,2018/08/05,,,read,"Bình thường mình không thích đọc lại sách của cùng một tác giả lắm, giống như ngại ăn lại món ăn cũ ấy. Nhưng đây là cuốn thứ 3 của tác giả này.<br/>Người đua diều đã quá nổi tiếng, nhưng sẽ còn dành nhiều ngôn từ để ca ngợi hơn với ""Ngàn mặt trời rực rỡ"" và sẽ là thiếu sót nếu không đọc ""Và rồi núi vọng"".<br/><br/>Giống như nhiều câu chuyện ngắn, về cả cuộc đời của một người, của những người bằng một sợi dây vô hình, có liên quan đến nhau. Chứng kiến sự trưởng thành, từ những cậu bé cô bé từ mấy trang trước cho đến cách họ hành xử khi họ già đi.",,,1,0
13507222,Gỗ Mun,Ryszard Kapuściński,"Kapuściński, Ryszard",Nguyễn Thái Linh,"=""""","=""""",4,4.39,"Thế Giới, Nhã Nam",Unknown Binding,469,2011,1998,2016/10/11,2016/09/08,favorites,favorites (#17),read,"Sa mạc, cát, nóng, nghèo, đói, chiến tranh, nô lệ.<br/>Không có hồi kết.<br/><br/>""Nghịch lý của thế giới chúng ta: nếu tính chi phí vận chuyển, dịch vụ, lưu kho và bảo quản thực phẩm, thì chi phí của một bữa ăn (thường là một nắm ngô) cho người trong một trại tị nạn nào đó, ví dụ như ở Sudan, còn cao hơn giá một bữa tối trong tiệm ăn đắt tiền nhất Paris.""",,,1,0
20631864,Viết như gà bới,Anne Fine,"Fine, Anne",Đào Bạch Liên,"=""""","=""""",0,3.71,Nhã Nam,Paperback,128,2011,1996,,2018/07/31,to-read,to-read (#64),to-read,,,,0,0
39887520,Chỉ Tại Con Chim Bồ Câu,Patrick Süskind,"Süskind, Patrick",Lê Chu Cầu,"=""""","=""""",3,3.72,"NXB Văn Học, Nhã Nam",Paperback,108,2018,1987,2018/06/03,2018/06/03,,,read,Tại gì đâu.<br/>Truyện này dựng thành phim hoạt hình chắc cũng hay.,,,1,0
34522170,Ánh sáng vô hình,Anthony Doerr,"Doerr, Anthony",Vũ Thanh Tuyền,"=""6046981298""","=""9786046981299""",3,4.31,NXB Văn Học ,Paperback,631,2017,2014,2018/05/20,2017/06/25,,,read,Dông dài quá mức cần thiết.<br/>Cảnh tương tác giữa hai nhân vật chính lại quá ít.,,,1,0
25734998,Người cũ còn thương,Nguyễn Ngọc Thạch,"Thạch, Nguyễn Ngọc",,"=""""","=""""",4,3.90,Nhà xuất bản Hội Nhà văn,Unknown Binding,166,2015,,,2018/05/17,,,read,,,,1,0
36648106,Bụi Sao,Neil Gaiman,"Gaiman, Neil",Huyền Vũ,"=""604598711X""","=""9786045987117""",5,4.10,NXB Lao Động,Paperback,334,2017,1999,2018/04/05,2018/04/04,,,read,"Hay xuất sắc.<br/>Hy vọng một ngày nào đó tryện sẽ được chuyển thể thành phim, quá lung linh, kỳ ảo và đẹp.<br/>Một anh hùng, một chuyện tình cute hết nấc, một cái kết vô cùng thỏa mãn nữa.",,,2,0
34197585,Cậu Bé Bọ Cánh Cứng,M.G. Leonard,"Leonard, M.G.",Vũ Thu Hương,"=""6047727646""","=""9786047727643""",4,4.13,"R.E.A.D Books, NXB Thế Giới",Paperback,408,2017,2016,2017/11/22,2017/10/30,,,read,3.5 thôi.,,,1,0
39337502,Quê Hương Bé Nhỏ,Gaël Faye,"Faye, Gaël",Quynh Le,"=""""","=""""",0,4.26,NXB Trẻ,Paperback,280,2018,2016,,2018/04/04,to-read,to-read (#63),to-read,,,,0,0
38221686,Điểm đến của cuộc đời,Đặng Hoàng Giang,"Giang, Đặng Hoàng",,"=""6049606234""","=""9786049606236""",0,4.56,NXB Hội nhà văn & Nhã Nam,Paperback,232,2018,2018,,2018/03/28,to-read,to-read (#62),to-read,,,,0,0
38206876,Thư Gửi Từ Miến Điện,Aung San Suu Kyi,"Kyi, Aung San Suu","Định Nghệ, Hoài An","=""""","=""""",3,3.90,"NXB Tri Thức, Nhã Nam",Paperback,248,2018,1995,2018/03/11,2018/03/10,,,read,"Thực ra đã skip một số đoạn về chính trị, mình không có hứng thú với mảng này. Chọn cuốn này vì là cuốn về Miến Điện đầu tiên mình nhìn thấy. Cũng có thể tìm được một số thông tin về đất nước, thời tiết, phong tục.... Nhưng không thỏa mãn.<br/>Nếu đoạn đầu tác giả miêu tả một chút về lịch sử, tình hình đất nước... đến động cơ để bà ấy thực hiện công việc của mình... Và cách mà bà thuyết phục được nhiều người đi theo mình như thế thì hay hơn.  <br/>Sách viết dưới màu chính trị nên đọc để nhận thông tin là chủ yếu chứ không có màu văn học.",,,1,0
17303097,Feynman chuyện thật như đùa!,Richard P. Feynman,"Feynman, Richard P.","Nguyễn Văn Liễn, Nguyễn Huy Việt","=""6041155845""","=""9786041155848""",0,4.26,Trẻ,Paperback,440,2012,1985,,2016/02/21,to-read,to-read (#27),to-read,,,,0,0
36006609,Người đàn ông mang tên Ove,Fredrik Backman,"Backman, Fredrik",Hoàng Anh,"=""6041104094""","=""9786041104099""",3,4.38,Nxb. Trẻ,Paperback,452,2017,2012,2018/01/14,2017/11/13,,,read,Chỉ là đọc cũng được thôi mà sao rate cao thế.,,,1,0
13637652,Bí ẩn một cái tên,Sarah Weeks,"Weeks, Sarah",Nguyễn Hồng Dung,"=""""","=""""",4,4.12,Hội Nhà văn,Paperback,252,2011,2004,2017/12/30,2017/12/28,,,read,"Cái kết buồn.<br/>[Spoil] Dù sao mình cũng không muốn chấp nhận chuyện hai người thiểu năng có thể sinh con. Nghĩa là, họ có thể yêu, nắm tay rồi có con, có thể nuôi con. Nhưng sinh học không đơn giản như thế .",,,1,0
34797968,Trao Em Mặt Trời,Jandy Nelson,"Nelson, Jandy",Vũ Thu Hương,"=""""","=""""",4,4.15,Nhã Nam & NXB Lao Động,Paperback,476,2017,2014,2017/12/13,2017/10/30,,,read,"Gặp một câu chuyện giữa 2 luồng kể kết hợp, cực kỳ sáng tạo, giọng văn thì... giống như bạn đắm chìm vào từng câu chữ vậy, quá đẹp. Đọc và cảm được những xúc động của tình yêu.<br/>Lẽ ra phải là 5* nếu không vì 30 trang cuối rất ... teen ending.<br/><br/>Vẫn là quyển sách mình recommend cho ai hỏi mình đọc gì bây giờ ?<br/>",,,1,0
36067347,Bí kíp quá giang vào Ngân Hà,Douglas Adams,"Adams, Douglas",Nguyễn Thị Thu Yến,"=""6045977874""","=""9786045977873""",3,4.22,Nhã Nam & NXB Lao Động,Paperback,245,2017,1979,2017/12/03,2017/11/13,,,read,"Như kiểu xem một bộ phim giả tưởng về Ngân Hà do diễn viên người lớn đóng cho trẻ con xem ấy.<br/>đoạn cuối đẩy bao nhiêu nhân vật vào, thấy loạn tung lên @@",,,1,0
31917466,Hoàng Tử Hạnh Phúc,Oscar Wilde,"Wilde, Oscar",Nguyễn Thành Châu,"=""6045363736""","=""9786045363737""",4,4.16,NXB Hội Nhà Văn,Paperback,83,2016,1888,2016/09/22,2016/09/08,,,read,Ta bảo truyện thiếu nhi của nước ngoài rất sâu và sắc mà.,,,1,0
30116718,Vỡ tổ,Rabindranath Tagore,"Tagore, Rabindranath",Hiếu Tân,"=""""","=""""",0,4.17,Phuongnambooks,Paperback,129,2016,1901,,2017/11/05,to-read,to-read (#61),to-read,,,,0,0
18283991,Nắng tháng Tám,William Faulkner,"Faulkner, William",Quế Sơn,"=""""","=""""",3,3.94,Phương Nam & NXB Hội Nhà Văn,Paperback,670,2013,1932,2017/10/30,2017/10/17,,,read,"Bản dịch chán quá. ""Rùi, tui, chớ, cổ, ổng, ..."" đọc thấy mệt.<br/>Một cuốn sách nặng nề về sự phân biệt chủng tộc :(",,,1,0
33561827,Chiếc nhẫn bằng thép,Konstantin Paustovsky,"Paustovsky, Konstantin","Nguyễn Thụy Ứng, Vũ Quỳnh","=""6042080989""","=""9786042080989""",0,4.17,Kim Đồng,Paperback,222,2016,,,2017/10/30,to-read,to-read (#60),to-read,,,,0,0
18241117,Những người vợ tốt,Louisa May Alcott,"Alcott, Louisa May",Nguyễn Ngọc Sương,"=""""","=""""",0,3.98,Kim Đồng,Paperback,506,2009,1869,,2017/10/30,to-read,to-read (#59),to-read,,,,0,0
19341173,Thánh đường,Raymond Carver,"Carver, Raymond",Phạm Minh Điệp,"=""""","=""""",4,4.24,Nhã Nam & NXB Văn Học,Paperback,308,2013,1983,2017/10/09,2017/10/02,,,read,Toàn những kết thúc mở gây tổn thương não bộ của mình T_T,,,1,0
16172199,Phía Tây không có gì lạ,Erich Maria Remarque,"Remarque, Erich Maria",Lê Huy,"=""""","=""""",5,4.11,Nhà xuất bản Văn nghệ,Paperback,109,2001,1928,2017/10/01,2017/09/28,,,read,Lần đầu lên tận trên đầu chiến hào.<br/>Góc chiến tranh chân thực nhất trong số những sách đã từng đọc qua.,,,1,0
6495896,The Best of O'Henry,O. Henry,"Henry, O.",,"=""8188280925""","=""9788188280926""",4,4.16,Jaisukhshah Wilco Publishing House,Hardcover,,2004,1929,2017/09/24,2017/09/19,,,read,"Không chắc đúng quyển này không nữa.<br/>Tuyển tập O'Henry, quả xứng đáng là văn học kinh điển. <br/>Những câu chuyện thường ngày của tuyến nhân vật phụ :)",,,1,0
18752231,Những cậu bé hỏa tiễn,Homer Hickam,"Hickam, Homer",Lâm Thanh Tùng,"=""""","=""""",4,4.21,NXB Trẻ & DTBooks,Paperback,543,2009,1998,2017/09/17,2015/11/04,,,read,"Giọng văn rất trôi, dễ cảm.<br/>Thực ra nửa đầu truyện mình thấy hơi mơ hồ về, nói những đứa trẻ lớn (14-15t) làm thật cứ thấy không thực tế. Mình cứ nghĩ những đứa trẻ 9-10 tuổi với những suy nghĩ ""mơ mộng""<br/>Nửa sau thì thấy được câu chuyện trở nên thật và nghiêm túc hơn.",,,1,0
34691324,Bóng Ma Trong Nhà Hát,Gaston Leroux,"Leroux, Gaston",Bùi Thu Thủy,"=""""","=""""",2,3.96,Nhã Nam & Nxb. Văn Học,Paperback,364,2017,1910,2017/09/10,2017/04/03,,,read,Dài dòng.,,,1,0
18517093,Bay đêm,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Châu Diên,"=""""","=""""",3,3.79,Nhã Nam & NXB Hội Nhà Văn,Paperback,140,2013,1931,2017/08/27,2017/06/09,,,read,,,,1,0
31424440,"Mỹ Nhân Nga (Tuyển Tập Truyện Ngắn Nabokov, #1)",Vladimir Nabokov,"Nabokov, Vladimir",Thiên Lương,"=""""","=""""",0,4.30,ZenBook & NXB Văn Học,Paperback,248,2016,1995,2017/07/31,2017/06/18,,,read,đọc câu trước thì quên câu sau. <br/>Không ít lần phải đọc lại tiêu đề truyện để xem mình đang đọc gì T_T<br/>Hình như lỗi tại người đọc.,,,1,0
12416252,Thất lạc cõi người,dazai osamu,"osamu, dazai",Hoàng Long,"=""""","=""""",0,3.93,Phương Nam & NXB Hội Nhà Văn,,263,2011,1948,2017/07/16,2017/06/27,,,read,"Sách thì mỏng mà đọc rõ lâu, đọc xong cũng không thấm được gì :(",,,1,0
13453236,Bản đồ và Vùng đất,Michel Houellebecq,"Houellebecq, Michel",Cao Việt Dũng,"=""""","=""8936024918033""",0,3.95,Nhã Nam & NXB Văn Học,Paperback,462,2012,2010,2017/06/25,2015/12/27,,,read,"Hình như khả năng của mình không đủ để hiểu độ hay của cuốn sách.<br/>Chỉ thấy sự lạ và kiễu hãnh. Tự đưa mình trở thành cameo không nhỏ cho nhân vật của mình, tự xây dựng cho mình một cái chết kinh dị nữa :|<br/>Không phải cuốn sách dễ đọc.",,,1,0
35066083,Đêm núm sen,Trần Dần,"Dần, Trần",,"=""""","=""""",3,4.00,NXB Hội Nhà Văn ,Hardcover,368,2017,2017,2017/06/18,2017/05/22,,,read,"3.5<br/>Nửa đầu thì hay nhưng lại không giữ được phong độ đến cuối.<br/>Lẽ ra phải tạo điểm nhấn cho profile của Sứa, ban đầu rõ ràng là một người rất quyến rũ, bí ẩn, cuối cùng lại cũng về trạng thái một cô thôn nữ có người yêu bình thường như bất kỳ mối tình thời chiến nào.<br/>Đoạn cuối cũng bị sa lầy vào chuyện nam nữ e thẹn bên nhau nhiều quá, giữa cái không khí chiến tranh nước sôi lửa bỏng mà vẫn.........",,,1,0
27136588,Điều kỳ diệu,R.J. Palacio,"Palacio, R.J.",Sao Mai,"=""6041030295""","=""9786041030299""",4,4.36,NXB Trẻ,Paperback,461,2019,2012,2016/03/25,2016/01/10,,,read,"Cảm ơn vì đã để cho August là một đứa trẻ thông minh.<br/>Cảm ơn vì để cho gia đình August một cuộc sống đủ đầy về vật chất, cảm ơn vì đã không để tiền bạc trở thành một gánh nặng.<br/>",,,1,0
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,"=""0142437204""","=""9780142437209""",3,4.16,Penguin,Paperback,532,2003,1847,2017/06/05,2017/05/21,,,read,"Vì Anne tóc đỏ mà đọc cuốn này, đọc lại thấy có nét giống Anne tóc đỏ :)<br/>không thấy gì đặc sắc lắm :(",,,1,0
22570052,Điệu Vũ Bên Lề,Stephen Chbosky,"Chbosky, Stephen",Phong  Du,"=""6041045594""","=""9786041045590""",4,4.24,Nxb. Trẻ,Paperback,290,2014,1999,2017/06/04,2016/12/25,,,read,"Gặp một số cái tên quen thuộc: Giết con chim nhạn, bắt trẻ đồng xanh, suối nguồn...<br/>Trước để drop Trên Đường, vì cuốn này nên sẽ đọc lại :)<br/>Mình thực sự không hiểu ý nghĩa của việc đặt câu chuyện vào những lá thư :( Giống như viết nhật ký hơn.<br/>Không ngờ vì tác hại của chuyện kia lại kinh khủng như thế:(<br/>",,,1,0
19463144,Chuyện người tùy nữ,Margaret Atwood,"Atwood, Margaret",Nguyễn An Lý,"=""""","=""""",4,4.15,Nhã Nam & NXB Văn Học,Paperback,414,2010,1985,2017/05/31,2017/05/28,,,read,"""- Nó giống như 1984 dành cho những người bênh vực bình quyền cho phụ nữ đúng không?<br/>- đại khái vậy, nhưng nó đáng sợ hơn nhiều""<br/><br/>""1984 chỉ cho mấy người nhẹ bóng vía""<br/><br/>đúng là đại khái vậy, đọc mà trong đầu nghĩ: what the hell Im reading?<br/>",,,1,0
12457466,Mãi Đừng Xa Tôi,Kazuo Ishiguro,"Ishiguro, Kazuo",Trần Tiễn Cao Đăng,"=""""","=""""",0,3.85,Nhã Nam & NXB Văn Học,Paperback,434,2008,2005,,2017/05/28,to-read,to-read (#57),to-read,,,,0,0
33545598,Hồn ma đêm giáng sinh,Charles Dickens,"Dickens, Charles",,"=""""","=""""",0,4.09,NXB Trẻ & First New,Paperback,336,2011,1843,,2017/05/28,to-read,to-read (#56),to-read,,,,0,0
13152194,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,Cheryl Strayed,"Strayed, Cheryl",,"=""""","=""""",0,4.15,Vintage,ebook,354,2012,2012,,2017/05/28,to-read,to-read (#55),to-read,,,,0,0
38457,Just Above My Head,James Baldwin,"Baldwin, James",,"=""0385334567""","=""9780385334563""",0,4.44,Delta,Paperback,584,2000,1979,,2017/05/28,to-read,to-read (#54),to-read,,,,0,0
29976332,Người về từ sao Hỏa,Andy Weir,"Weir, Andy",Nguyễn Thị Lan Hương,"=""6045353773""","=""9786045353776""",4,4.42,Nhã Nam & NXB Hội Nhà Văn,Paperback,412,2016,2011,2017/05/28,2016/12/04,,,read,"Có lẽ là cuốn đáng đọc nhất trong năm. Chưa đọc một cuốn dày cộp mà nhanh như cuốn này.<br/>Đọc được trong mọi loại thời tiết, mọi loại tâm trạng ^^",,,1,0
77390,"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,"Montgomery, L.M.",,"=""0553213148""","=""9780553213140""",0,4.23,Bantam Books,Mass Market Paperback,276,1992,1909,2017/05/23,2017/05/21,,,read,Không thấy vui như tập đầu nữa :|,,,1,0
